Data,Horario,Usuario,Valor,TransferID,Pais,Descricao
2018-12-06,21:07:34,Luan,5527.731,116078973,Uruguai,NA
2018-12-06,21:03:45,Davi,4033.25,115471774,Uruguai,NA
2018-12-06,21:03:29,Ana,501.9907,115576462,Uruguai,NA
2018-12-06,20:59:15,Sara,33.96639,115449921,Uruguai,NA
2018-12-06,20:21:58,Sara,3209.101,115460692,Uruguai,NA
2018-12-06,20:04:06,Davi,3864.575,115057584,Uruguai,NA
2018-12-06,20:03:02,Luan,194.493,114716230,Uruguai,NA
2018-12-06,19:38:56,Rose,729.994,115812348,Uruguai,NA
2018-12-06,19:19:13,Ana,167.82,115729003,Uruguai,NA
2018-12-06,18:51:54,Caio,3146.653,116096536,Uruguai,NA
2018-12-06,18:48:34,Caio,2247.619,114890893,Uruguai,NA
2018-12-06,18:37:55,Luan,6936.621,114899987,Uruguai,NA
2018-12-06,18:24:49,Luan,2056.792,115013030,Uruguai,NA
2018-12-06,17:50:59,Davi,1806.162,114388835,Uruguai,NA
2018-12-06,17:47:18,Rose,1882.646,115430433,Uruguai,NA
2018-12-06,17:47:08,Jean,443.1348,115987820,Uruguai,NA
2018-12-06,17:18:33,Jean,3239.322,115080804,Uruguai,NA
2018-12-06,17:15:57,Jean,405.8957,114643928,Uruguai,NA
2018-12-06,17:08:17,Rose,2816.066,116180800,Uruguai,NA
2018-12-06,17:04:13,Davi,37.35736,114416170,Uruguai,NA
2018-12-06,16:57:04,Davi,2703.655,115807927,Uruguai,NA
2018-12-06,16:54:42,Rose,685.5825,114552380,Uruguai,NA
2018-12-06,16:08:50,Rose,2122.027,114200117,Uruguai,NA
2018-12-06,16:08:20,Ana,452.5917,114646293,Uruguai,NA
2018-12-06,15:19:20,Caio,2061.456,115978500,Uruguai,NA
2018-12-06,15:07:15,Jean,153.3828,115873979,Uruguai,NA
2018-12-06,15:01:03,Luan,617.541,115282006,Uruguai,NA
2018-12-06,14:31:25,Jean,331.3693,115006941,Uruguai,NA
2018-12-06,14:13:08,Sara,42.62371,114345156,Uruguai,NA
2018-12-06,14:09:56,Ana,2216.667,115114115,Uruguai,NA
2018-12-06,14:08:30,Caio,1851.134,115307257,Uruguai,NA
2018-12-06,14:07:50,Rose,3366.76,115175725,Uruguai,NA
2018-12-06,14:04:06,Davi,5025.227,115268090,Uruguai,NA
2018-12-06,13:48:02,Rose,3731.061,116350557,Uruguai,NA
2018-12-06,13:10:59,Sara,1097.383,114715505,Uruguai,NA
2018-12-06,12:11:01,Ana,1514.214,114397814,Uruguai,NA
2018-12-06,11:43:05,Rose,4979.651,114316577,Uruguai,NA
2018-12-06,11:40:25,Caio,2089.349,116294918,Uruguai,NA
2018-12-06,10:38:21,Eva,1142.798,114794315,Uruguai,NA
2018-12-06,10:32:47,Rose,2985.366,115039527,Uruguai,NA
2018-12-06,09:39:40,Rose,4151.915,114745496,Uruguai,NA
2018-12-06,08:40:27,Rose,8528.061,116056633,Uruguai,NA
2018-12-06,08:22:49,Davi,886.7217,116102616,Uruguai,NA
2018-12-06,08:10:44,Davi,9351.311,115957158,Uruguai,NA
2018-12-06,08:09:23,Rose,708.9307,115872627,Uruguai,NA
2018-12-06,07:30:38,Rose,3522.819,115662654,Uruguai,NA
2018-12-06,07:26:37,Davi,70.2649,114925636,Uruguai,NA
2018-12-06,07:25:01,Rose,2258.052,116204694,Uruguai,NA
2018-12-06,06:56:26,Luan,5054.313,115246906,Uruguai,NA
2018-12-06,06:46:37,Luan,1326.402,116126241,Uruguai,NA
2018-12-06,06:27:23,Ana,2280.288,116210436,Uruguai,NA
2018-12-06,06:14:31,Eva,1006.364,114967888,Uruguai,NA
2018-12-06,06:02:23,Sara,811.3799,115409449,Uruguai,NA
2018-12-06,05:26:19,Sara,7469.68,115583647,Uruguai,NA
2018-12-06,05:22:53,Jean,1263.841,114914156,Uruguai,NA
2018-12-06,05:07:40,Sara,881.5468,114867021,Uruguai,NA
2018-12-06,05:01:23,Caio,1594.655,116007394,Uruguai,NA
2018-12-06,04:41:02,Davi,5544.32,115343206,Uruguai,NA
2018-12-06,04:21:47,Davi,294.5635,116107943,Uruguai,NA
2018-12-06,03:56:05,Rose,760.1157,115277858,Uruguai,NA
2018-12-06,02:52:14,Rose,4415.27,115673949,Uruguai,NA
2018-12-06,02:35:18,Rose,626.8578,115060316,Uruguai,NA
2018-12-06,02:25:10,Jean,145.6436,115318017,Uruguai,NA
2018-12-06,01:59:44,Davi,4601.798,115363054,Uruguai,NA
2018-12-06,01:53:24,Sara,126.8603,116055513,Uruguai,NA
2018-12-06,01:45:58,Luan,872.2201,114408295,Uruguai,NA
2018-12-06,01:38:51,Ana,1006.817,116282313,Uruguai,NA
2018-12-06,01:34:49,Davi,2423.503,115910999,Uruguai,NA
2018-12-06,01:09:15,Jean,3238.36,115143309,Uruguai,NA
2018-12-06,01:08:20,Caio,539.9349,115605873,Uruguai,NA
2018-12-06,00:48:50,Jean,3779.707,115269713,Uruguai,NA
2018-12-06,00:48:50,Rose,143.5321,115464296,Uruguai,NA
2018-12-06,00:36:04,Sara,251.7565,114250774,Uruguai,NA
2018-12-06,00:16:22,Rose,1136.264,116214487,Uruguai,NA
2018-12-06,00:08:12,Davi,274.4896,116015784,Uruguai,NA
2018-12-05,23:55:11,Luan,2411.76,116168677,Uruguai,NA
2018-12-05,23:42:27,Luan,1035.303,114448731,Uruguai,NA
2018-12-05,23:41:58,Rose,39.95662,114437775,Uruguai,NA
2018-12-05,23:25:45,Sara,61.71409,114230203,Uruguai,NA
2018-12-05,23:25:13,Rose,3410.932,115693012,Uruguai,NA
2018-12-05,23:17:55,Ana,3381.554,115699883,Uruguai,NA
2018-12-05,23:04:12,Eva,1046.709,114287989,Uruguai,NA
2018-12-05,22:35:11,Jean,2003.59,114927312,Uruguai,NA
2018-12-05,22:35:04,Ana,2844.94,114935124,Uruguai,NA
2018-12-05,22:26:13,Luan,7627.714,114424172,Uruguai,NA
2018-12-05,22:24:44,Luan,5940.049,115998728,Uruguai,NA
2018-12-05,21:49:23,Caio,1958.532,114448026,Uruguai,NA
2018-12-05,21:36:31,Caio,1222.635,114302621,Uruguai,NA
2018-12-05,21:25:59,Ana,1916.587,116239715,Uruguai,NA
2018-12-05,21:24:25,Luan,3166.572,115029468,Uruguai,NA
2018-12-05,21:08:11,Caio,4661.376,114227362,Uruguai,NA
2018-12-05,20:34:36,Eva,1358.863,115160528,Uruguai,NA
2018-12-05,20:25:38,Luan,974.5689,114749740,Uruguai,NA
2018-12-05,20:24:23,Caio,1485.388,114569246,Uruguai,NA
2018-12-05,20:02:20,Davi,322.5776,115727549,Uruguai,NA
2018-12-05,19:57:09,Luan,1381.583,116378018,Uruguai,NA
2018-12-05,19:53:05,Caio,6160.406,116027689,Uruguai,NA
2018-12-05,19:37:11,Ana,2899.834,116317149,Uruguai,NA
2018-12-05,18:53:31,Luan,399.4246,114317795,Uruguai,NA
2018-12-05,18:41:15,Rose,277.8627,114557271,Uruguai,NA
2018-12-05,18:26:12,Jean,1699.982,115437732,Uruguai,NA
2018-12-05,18:23:39,Luan,3311.238,115339305,Uruguai,NA
2018-12-05,18:19:12,Luan,2483.39,115603999,Uruguai,NA
2018-12-05,18:12:34,Rose,699.509,114800319,Uruguai,NA
2018-12-05,17:59:19,Rose,156.4217,114693384,Uruguai,NA
2018-12-05,17:57:22,Davi,3368.949,116149141,Uruguai,NA
2018-12-05,17:49:22,Eva,291.2343,115283104,Uruguai,NA
2018-12-05,17:46:15,Caio,2475.85,115375211,Uruguai,NA
2018-12-05,17:38:53,Sara,3514.764,115594328,Uruguai,NA
2018-12-05,17:35:25,Rose,1602.229,115085700,Uruguai,NA
2018-12-05,17:13:23,Jean,5642.043,114352617,Uruguai,NA
2018-12-05,16:29:01,Caio,1450.967,115253891,Uruguai,NA
2018-12-05,16:22:40,Caio,3210.931,116115097,Uruguai,NA
2018-12-05,16:22:14,Caio,3522.943,116301206,Uruguai,NA
2018-12-05,15:54:08,Rose,945.0902,115839031,Uruguai,NA
2018-12-05,15:31:47,Rose,3521.796,115345192,Uruguai,NA
2018-12-05,15:30:45,Ana,1468.004,114343999,Uruguai,NA
2018-12-05,15:19:19,Eva,2512.264,114324387,Uruguai,NA
2018-12-05,15:03:44,Eva,812.0171,115411732,Uruguai,NA
2018-12-05,14:56:44,Caio,45.5022,116026886,Uruguai,NA
2018-12-05,14:49:34,Luan,1517.149,114215595,Uruguai,NA
2018-12-05,14:29:47,Eva,149.3661,115688869,Uruguai,NA
2018-12-05,14:23:03,Sara,3165.088,115568929,Uruguai,NA
2018-12-05,13:44:30,Luan,1588.342,114352400,Uruguai,NA
2018-12-05,13:34:48,Luan,1017.548,116344147,Uruguai,NA
2018-12-05,13:31:53,Davi,126.0166,115533106,Uruguai,NA
2018-12-05,13:23:43,Caio,1082.436,115836532,Uruguai,NA
2018-12-05,13:13:06,Sara,2062.586,115229155,Uruguai,NA
2018-12-05,12:52:51,Jean,21.85992,115129164,Uruguai,NA
2018-12-05,12:52:47,Ana,568.1429,114734403,Uruguai,NA
2018-12-05,12:47:02,Ana,2716.699,115125147,Uruguai,NA
2018-12-05,12:40:43,Eva,567.4892,115995208,Uruguai,NA
2018-12-05,12:34:28,Sara,2097.005,116139348,Uruguai,NA
2018-12-05,12:02:17,Caio,1603.225,114630860,Uruguai,NA
2018-12-05,11:57:05,Ana,749.7244,116154287,Uruguai,NA
2018-12-05,11:34:42,Eva,38.33635,114525872,Uruguai,NA
2018-12-05,11:00:00,Caio,2292.335,116316498,Uruguai,NA
2018-12-05,10:47:55,Eva,454.3723,115778193,Uruguai,NA
2018-12-05,10:41:46,Caio,821.8413,115465241,Uruguai,NA
2018-12-05,10:11:56,Davi,1956.474,115093104,Uruguai,NA
2018-12-05,10:00:37,Sara,773.5483,115464918,Uruguai,NA
2018-12-05,09:33:21,Luan,738.6708,115248833,Uruguai,NA
2018-12-05,09:25:29,Ana,2425.477,115081778,Uruguai,NA
2018-12-05,09:14:19,Luan,3232.975,115629906,Uruguai,NA
2018-12-05,08:20:45,Davi,5531.43,115728921,Uruguai,NA
2018-12-05,07:41:07,Jean,663.7185,114938167,Uruguai,NA
2018-12-05,07:37:26,Davi,8025.018,115633246,Uruguai,NA
2018-12-05,07:36:31,Eva,408.1094,114255231,Uruguai,NA
2018-12-05,07:18:04,Eva,2840.442,114395219,Uruguai,NA
2018-12-05,06:58:51,Rose,749.4545,115269630,Uruguai,NA
2018-12-05,06:33:13,Jean,127.9568,115913163,Uruguai,NA
2018-12-05,06:26:26,Caio,43.10234,116372124,Uruguai,NA
2018-12-05,06:24:23,Rose,1294.756,114651948,Uruguai,NA
2018-12-05,05:56:42,Rose,2893.32,114627852,Uruguai,NA
2018-12-05,05:54:12,Ana,3034.095,115713059,Uruguai,NA
2018-12-05,05:51:21,Jean,1443.958,114298604,Uruguai,NA
2018-12-05,05:51:18,Eva,2823.745,115460533,Uruguai,NA
2018-12-05,05:27:34,Sara,890.6747,114489867,Uruguai,NA
2018-12-05,05:25:15,Sara,1790.793,115216217,Uruguai,NA
2018-12-05,05:02:59,Davi,29.40705,114954641,Uruguai,NA
2018-12-05,04:39:51,Rose,1316.866,115167914,Uruguai,NA
2018-12-05,04:18:16,Davi,3728.276,114821320,Uruguai,NA
2018-12-05,04:17:07,Ana,3016.775,114352483,Uruguai,NA
2018-12-05,04:16:16,Eva,2208.471,116017525,Uruguai,NA
2018-12-05,04:08:46,Eva,4505.092,115837062,Uruguai,NA
2018-12-05,03:46:42,Caio,1087.93,114301760,Uruguai,NA
2018-12-05,03:41:49,Eva,1.307727,114741705,Uruguai,NA
2018-12-05,03:16:25,Luan,156.4587,115461645,Uruguai,NA
2018-12-05,03:04:47,Eva,2454.613,114720532,Uruguai,NA
2018-12-05,02:35:01,Ana,652.1383,115029392,Uruguai,NA
2018-12-05,02:00:44,Davi,2541.554,115245048,Uruguai,NA
2018-12-05,01:46:21,Jean,2648.593,114686166,Uruguai,NA
2018-12-05,01:43:44,Jean,1502.025,114903423,Uruguai,NA
2018-12-05,01:32:29,Rose,1991.854,116017198,Uruguai,NA
2018-12-05,00:04:37,Jean,960.0554,115679991,Uruguai,NA
2018-12-04,23:54:42,Caio,3104.606,114789391,Uruguai,NA
2018-12-04,23:48:32,Davi,2990.192,114994587,Uruguai,NA
2018-12-04,23:47:53,Rose,5731.733,114848051,Uruguai,NA
2018-12-04,23:43:40,Sara,2849.089,115108538,Uruguai,NA
2018-12-04,23:42:43,Sara,5249.317,116233605,Uruguai,NA
2018-12-04,23:36:08,Eva,1790.037,116194194,Uruguai,NA
2018-12-04,23:16:30,Luan,1939.992,115735921,Uruguai,NA
2018-12-04,23:15:44,Ana,1062.175,115084967,Uruguai,NA
2018-12-04,22:26:42,Luan,2466.277,116120875,Uruguai,NA
2018-12-04,22:25:21,Eva,314.0569,114371965,Uruguai,NA
2018-12-04,22:21:35,Jean,72.44246,115303987,Uruguai,NA
2018-12-04,21:58:44,Davi,545.1235,115401670,Uruguai,NA
2018-12-04,21:58:30,Caio,1764.54,115975239,Uruguai,NA
2018-12-04,21:52:31,Luan,3704.119,115596961,Uruguai,NA
2018-12-04,21:25:14,Rose,5079.871,115404724,Uruguai,NA
2018-12-04,21:22:31,Jean,2223.212,115730990,Uruguai,NA
2018-12-04,21:19:27,Caio,241.9803,116328163,Uruguai,NA
2018-12-04,21:05:39,Caio,5487.319,116317097,Uruguai,NA
2018-12-04,20:57:41,Sara,1048.155,115387990,Uruguai,NA
2018-12-04,20:44:07,Jean,525.903,114245329,Uruguai,NA
2018-12-04,20:37:12,Sara,346.4141,115211732,Uruguai,NA
2018-12-04,20:26:29,Ana,1533.414,115671630,Uruguai,NA
2018-12-04,20:00:03,Sara,122.7484,114918925,Uruguai,NA
2018-12-04,19:39:19,Eva,1102.767,114737092,Uruguai,NA
2018-12-04,19:22:28,Caio,246.1453,114378672,Uruguai,NA
2018-12-04,19:17:17,Caio,992.3152,114368745,Uruguai,NA
2018-12-04,19:04:16,Rose,3424.527,115149223,Uruguai,NA
2018-12-04,17:58:07,Caio,369.4922,115724333,Uruguai,NA
2018-12-04,17:56:29,Luan,1911.106,115361939,Uruguai,NA
2018-12-04,17:52:58,Jean,3940.863,115754115,Uruguai,NA
2018-12-04,17:45:41,Eva,913.5325,115694053,Uruguai,NA
2018-12-04,17:23:29,Luan,4721.278,115342977,Uruguai,NA
2018-12-04,17:06:03,Luan,991.2938,114574669,Uruguai,NA
2018-12-04,17:05:23,Luan,2026.249,115867840,Uruguai,NA
2018-12-04,16:53:53,Ana,37.53996,115286606,Uruguai,NA
2018-12-04,16:30:46,Ana,361.3541,115910520,Uruguai,NA
2018-12-04,16:01:14,Eva,5431.406,114768487,Uruguai,NA
2018-12-04,15:56:15,Luan,2946.124,114440355,Uruguai,NA
2018-12-04,15:39:17,Sara,1478.345,115100520,Uruguai,NA
2018-12-04,15:36:46,Jean,4666.021,115507983,Uruguai,NA
2018-12-04,15:31:22,Sara,39.04204,115551424,Uruguai,NA
2018-12-04,15:20:34,Rose,280.1029,115853344,Uruguai,NA
2018-12-04,15:07:28,Jean,91.57309,114459192,Uruguai,NA
2018-12-04,14:49:36,Luan,3075.385,115952236,Uruguai,NA
2018-12-04,14:48:42,Eva,2000.087,116312287,Uruguai,NA
2018-12-04,14:45:10,Sara,1467.171,114813414,Uruguai,NA
2018-12-04,14:15:25,Rose,5165.327,115693635,Uruguai,NA
2018-12-04,14:07:22,Rose,1454.595,116114225,Uruguai,NA
2018-12-04,13:53:17,Luan,5612.59,115838370,Uruguai,NA
2018-12-04,13:51:14,Eva,1244.886,116093885,Uruguai,NA
2018-12-04,13:23:10,Sara,141.6427,114861798,Uruguai,NA
2018-12-04,12:11:55,Ana,4299.064,114794921,Uruguai,NA
2018-12-04,12:01:08,Rose,158.4138,115777445,Uruguai,NA
2018-12-04,11:53:05,Luan,1178.561,114312535,Uruguai,NA
2018-12-04,11:40:48,Davi,2899.88,115561542,Uruguai,NA
2018-12-04,11:33:54,Caio,513.3067,114233400,Uruguai,NA
2018-12-04,11:30:59,Eva,58.34998,114595742,Uruguai,NA
2018-12-04,10:49:20,Sara,118.5049,115104513,Uruguai,NA
2018-12-04,10:06:38,Luan,1277.049,115660121,Uruguai,NA
2018-12-04,09:40:54,Jean,918.9774,115409008,Uruguai,NA
2018-12-04,09:21:57,Luan,1217.739,116198981,Uruguai,NA
2018-12-04,09:18:04,Caio,405.2824,114550665,Uruguai,NA
2018-12-04,08:50:22,Caio,3928.404,114400978,Uruguai,NA
2018-12-04,08:27:22,Caio,1988.58,115878864,Uruguai,NA
2018-12-04,08:13:49,Rose,1474.395,115990290,Uruguai,NA
2018-12-04,07:59:48,Davi,307.1002,114498399,Uruguai,NA
2018-12-04,07:57:36,Davi,208.1582,115046511,Uruguai,NA
2018-12-04,07:13:33,Luan,1892.286,116126539,Uruguai,NA
2018-12-04,07:11:12,Caio,3264.094,114314104,Uruguai,NA
2018-12-04,07:08:02,Jean,2512.653,115086048,Uruguai,NA
2018-12-04,06:08:29,Davi,604.7487,115243530,Uruguai,NA
2018-12-04,05:59:43,Sara,2225.831,116280551,Uruguai,NA
2018-12-04,05:46:34,Davi,1767.484,116035105,Uruguai,NA
2018-12-04,05:42:21,Ana,676.1915,116312682,Uruguai,NA
2018-12-04,05:41:42,Sara,1280.966,116085114,Uruguai,NA
2018-12-04,05:35:50,Caio,1277.95,114623777,Uruguai,NA
2018-12-04,05:24:11,Caio,3228.054,115973468,Uruguai,NA
2018-12-04,04:49:34,Jean,913.2989,114778040,Uruguai,NA
2018-12-04,04:38:25,Caio,489.6473,114403486,Uruguai,NA
2018-12-04,04:37:51,Davi,4730.436,114900162,Uruguai,NA
2018-12-04,04:14:16,Luan,1058.697,114428642,Uruguai,NA
2018-12-04,03:57:16,Ana,769.4532,115388749,Uruguai,NA
2018-12-04,03:46:04,Eva,88.83053,115436903,Uruguai,NA
2018-12-04,03:38:23,Sara,624.4349,114611519,Uruguai,NA
2018-12-04,03:21:07,Sara,173.267,115080242,Uruguai,NA
2018-12-04,03:13:57,Sara,933.9064,116275197,Uruguai,NA
2018-12-04,03:10:33,Jean,6360.98,114480157,Uruguai,NA
2018-12-04,02:15:18,Jean,6803.234,115477829,Uruguai,NA
2018-12-04,01:33:47,Eva,701.762,116135505,Uruguai,NA
2018-12-04,00:35:12,Jean,1195.805,114661436,Uruguai,NA
2018-12-04,00:07:07,Sara,1662.47,115892033,Uruguai,NA
2018-12-03,23:58:45,Luan,3735.331,114513984,Uruguai,NA
2018-12-03,23:32:58,Eva,90.02939,115571605,Uruguai,NA
2018-12-03,23:32:48,Eva,2338.895,115430014,Uruguai,NA
2018-12-03,21:48:22,Sara,1103.418,115346230,Uruguai,NA
2018-12-03,21:42:06,Davi,1122.163,115780693,Uruguai,NA
2018-12-03,21:06:47,Eva,1284.892,115627927,Uruguai,NA
2018-12-03,20:54:24,Rose,379.1557,114492017,Uruguai,NA
2018-12-03,20:18:38,Davi,2698.784,114648433,Uruguai,NA
2018-12-03,20:09:37,Sara,3980.255,116293085,Uruguai,NA
2018-12-03,19:55:21,Sara,4124.446,114794501,Uruguai,NA
2018-12-03,18:47:09,Ana,3845.031,114608743,Uruguai,NA
2018-12-03,18:31:29,Caio,381.1958,116147078,Uruguai,NA
2018-12-03,18:23:06,Eva,682.1903,115992949,Uruguai,NA
2018-12-03,18:14:08,Jean,1341.312,114279505,Uruguai,NA
2018-12-03,18:04:05,Jean,1066.154,116128105,Uruguai,NA
2018-12-03,17:26:14,Caio,1780.072,115907141,Uruguai,NA
2018-12-03,17:14:45,Eva,261.5594,116349523,Uruguai,NA
2018-12-03,17:13:26,Rose,543.0422,115747463,Uruguai,NA
2018-12-03,16:55:47,Luan,419.7676,115584172,Uruguai,NA
2018-12-03,16:50:26,Caio,335.9401,114676586,Uruguai,NA
2018-12-03,16:41:20,Ana,6901.922,114461636,Uruguai,NA
2018-12-03,16:36:12,Jean,587.7048,115945986,Uruguai,NA
2018-12-03,16:26:42,Ana,2218.056,115125708,Uruguai,NA
2018-12-03,16:25:48,Jean,3695.503,115628674,Uruguai,NA
2018-12-03,16:12:19,Ana,605.8964,115212528,Uruguai,NA
2018-12-03,15:49:03,Eva,5644.688,115876487,Uruguai,NA
2018-12-03,15:44:57,Davi,1.353845,115249955,Uruguai,NA
2018-12-03,15:41:32,Ana,3772.953,116056187,Uruguai,NA
2018-12-03,15:35:32,Davi,104.9843,115089215,Uruguai,NA
2018-12-03,15:08:02,Caio,1503.646,115062775,Uruguai,NA
2018-12-03,15:04:42,Sara,5.28136,115365420,Uruguai,NA
2018-12-03,14:58:13,Caio,4033.259,114986902,Uruguai,NA
2018-12-03,14:49:56,Jean,5845.386,115988896,Uruguai,NA
2018-12-03,14:24:15,Rose,704.6307,116129398,Uruguai,NA
2018-12-03,14:19:10,Rose,2261.928,115816458,Uruguai,NA
2018-12-03,14:15:15,Jean,2760.368,114686902,Uruguai,NA
2018-12-03,13:47:34,Rose,2206.695,114662888,Uruguai,NA
2018-12-03,13:22:52,Sara,834.0926,116034812,Uruguai,NA
2018-12-03,13:18:36,Rose,4027.4,115694349,Uruguai,NA
2018-12-03,13:16:36,Eva,254.3233,114634495,Uruguai,NA
2018-12-03,12:58:20,Caio,1066.725,114289130,Uruguai,NA
2018-12-03,12:50:22,Eva,3410.722,114422123,Uruguai,NA
2018-12-03,12:40:32,Rose,5335.341,115142152,Uruguai,NA
2018-12-03,12:38:58,Luan,1038.646,115069653,Uruguai,NA
2018-12-03,12:29:18,Rose,470.6611,114293529,Uruguai,NA
2018-12-03,12:26:39,Davi,426.4,115177280,Uruguai,NA
2018-12-03,12:25:45,Luan,6829.574,115872616,Uruguai,NA
2018-12-03,12:25:25,Eva,3506,115698658,Uruguai,NA
2018-12-03,12:01:57,Eva,1626.928,115953064,Uruguai,NA
2018-12-03,11:35:33,Rose,1627.776,115017046,Uruguai,NA
2018-12-03,11:17:18,Jean,1887.492,115203611,Uruguai,NA
2018-12-03,11:15:18,Davi,2388.474,115407265,Uruguai,NA
2018-12-03,10:08:19,Eva,6208.262,116331612,Uruguai,NA
2018-12-03,10:00:02,Jean,90.06051,114656722,Uruguai,NA
2018-12-03,09:46:32,Sara,3988.034,114446327,Uruguai,NA
2018-12-03,09:39:30,Ana,5849.527,115574492,Uruguai,NA
2018-12-03,09:19:19,Jean,867.6354,116171437,Uruguai,NA
2018-12-03,09:11:45,Davi,1483.645,115858815,Uruguai,NA
2018-12-03,09:05:46,Rose,34.43937,115154246,Uruguai,NA
2018-12-03,08:52:04,Davi,931.0113,115338351,Uruguai,NA
2018-12-03,08:43:12,Eva,4013.785,115790054,Uruguai,NA
2018-12-03,08:28:02,Rose,190.0661,115947662,Uruguai,NA
2018-12-03,08:15:48,Ana,2475.515,114207567,Uruguai,NA
2018-12-03,08:12:05,Caio,3924.453,114633554,Uruguai,NA
2018-12-03,08:06:58,Davi,1658.258,114309377,Uruguai,NA
2018-12-03,08:00:33,Rose,868.9149,115622761,Uruguai,NA
2018-12-03,07:36:07,Jean,4121.247,114750494,Uruguai,NA
2018-12-03,07:33:27,Caio,4190.06,115038312,Uruguai,NA
2018-12-03,07:21:28,Eva,975.3672,114982614,Uruguai,NA
2018-12-03,07:17:08,Sara,1040.993,115164227,Uruguai,NA
2018-12-03,07:09:47,Rose,1118.339,114604359,Uruguai,NA
2018-12-03,06:42:32,Rose,5027.978,115116803,Uruguai,NA
2018-12-03,06:22:10,Davi,890.9577,115660811,Uruguai,NA
2018-12-03,05:07:56,Caio,83.13501,114822595,Uruguai,NA
2018-12-03,04:56:18,Jean,2250.13,114752121,Uruguai,NA
2018-12-03,04:40:07,Davi,4974.584,114249233,Uruguai,NA
2018-12-03,04:20:23,Sara,892.785,114811039,Uruguai,NA
2018-12-03,04:18:01,Sara,7955.61,114674450,Uruguai,NA
2018-12-03,04:08:29,Rose,433.5322,115548337,Uruguai,NA
2018-12-03,04:01:20,Jean,259.7039,115174276,Uruguai,NA
2018-12-03,02:48:41,Ana,3873.58,115807706,Uruguai,NA
2018-12-03,02:35:04,Jean,1057.351,114846593,Uruguai,NA
2018-12-03,02:17:54,Sara,2377.223,115100678,Uruguai,NA
2018-12-03,02:10:54,Ana,1168.506,114224961,Uruguai,NA
2018-12-03,01:58:00,Sara,3483.03,115953418,Uruguai,NA
2018-12-03,01:50:24,Caio,2768.125,115805153,Uruguai,NA
2018-12-03,01:43:26,Luan,6323.917,115141354,Uruguai,NA
2018-12-03,00:37:55,Davi,822.0852,115926018,Uruguai,NA
2018-12-02,23:51:35,Caio,38.21798,114786726,Uruguai,NA
2018-12-02,23:28:56,Luan,156.6523,114254529,Uruguai,NA
2018-12-02,23:23:15,Eva,699.3778,115564761,Uruguai,NA
2018-12-02,23:17:43,Caio,2179.899,116292353,Uruguai,NA
2018-12-02,22:28:20,Sara,3746.835,114570158,Uruguai,NA
2018-12-02,22:22:59,Sara,219.0285,114302125,Uruguai,NA
2018-12-02,22:02:49,Eva,248.3718,115297896,Uruguai,NA
2018-12-02,21:49:06,Eva,91.11319,115692279,Uruguai,NA
2018-12-02,21:47:36,Luan,1117.767,116250850,Uruguai,NA
2018-12-02,21:21:18,Rose,4325.541,115787755,Uruguai,NA
2018-12-02,20:41:36,Davi,167.9226,114666492,Uruguai,NA
2018-12-02,20:35:08,Ana,377.0052,114947272,Uruguai,NA
2018-12-02,20:34:06,Jean,1811.694,116196274,Uruguai,NA
2018-12-02,20:01:25,Sara,8112.823,114244740,Uruguai,NA
2018-12-02,19:37:17,Davi,3710.914,115898170,Uruguai,NA
2018-12-02,19:34:34,Jean,4350.416,116185291,Uruguai,NA
2018-12-02,19:31:57,Luan,2441.059,115118950,Uruguai,NA
2018-12-02,19:26:24,Rose,2077.082,115598680,Uruguai,NA
2018-12-02,19:22:39,Caio,3093.291,116004406,Uruguai,NA
2018-12-02,19:00:36,Eva,859.1035,114576960,Uruguai,NA
2018-12-02,18:25:21,Davi,2836.653,115731937,Uruguai,NA
2018-12-02,18:21:35,Davi,1109.502,115373048,Uruguai,NA
2018-12-02,18:09:54,Rose,3510.82,114884784,Uruguai,NA
2018-12-02,18:07:22,Luan,490.3768,114863088,Uruguai,NA
2018-12-02,17:48:24,Davi,3539.461,114877819,Uruguai,NA
2018-12-02,17:20:10,Jean,561.7006,114965883,Uruguai,NA
2018-12-02,17:15:17,Rose,549.9188,115718960,Uruguai,NA
2018-12-02,17:07:18,Eva,507.5479,116004449,Uruguai,NA
2018-12-02,16:51:49,Luan,1709.793,115900548,Uruguai,NA
2018-12-02,16:47:18,Ana,510.3718,115601565,Uruguai,NA
2018-12-02,16:37:36,Luan,5878.754,116205524,Uruguai,NA
2018-12-02,16:31:50,Sara,3950.33,115340907,Uruguai,NA
2018-12-02,16:08:55,Eva,3217.594,114704523,Uruguai,NA
2018-12-02,15:43:24,Sara,1569.494,114241399,Uruguai,NA
2018-12-02,15:40:10,Ana,1601.906,115399617,Uruguai,NA
2018-12-02,15:24:04,Eva,4081.327,115600171,Uruguai,NA
2018-12-02,14:25:19,Ana,3633.142,115408847,Uruguai,NA
2018-12-02,14:24:23,Caio,446.2116,116284619,Uruguai,NA
2018-12-02,14:22:00,Rose,892.6982,114207178,Uruguai,NA
2018-12-02,13:59:43,Jean,888.6107,115333237,Uruguai,NA
2018-12-02,13:56:56,Caio,302.4278,115744996,Uruguai,NA
2018-12-02,13:51:29,Rose,1663.544,115059853,Uruguai,NA
2018-12-02,13:30:25,Sara,836.3765,114959902,Uruguai,NA
2018-12-02,12:36:52,Davi,1172.737,115977736,Uruguai,NA
2018-12-02,12:26:04,Davi,2199.493,114256869,Uruguai,NA
